created_at,entities,lang,text,context_annotations.hashtags,context_annotations.user_mentions,public_metrics.likes,keyword
2023-07-16T04:53:54.000Z,[],en,"Odumodu: I turned down the offer to perform at Tinubu’s inauguration.

BATist: Who the hell is Odumodu?

Few months later, Odumodu is the first African Artist to have his song used by an English Premier League club to unveil their RECORD signing.

Now you know him!!!
God lifts… https://t.co/lbkU62POaT",[],[],14226,psychological
2023-07-13T18:47:57.000Z,[],en,"🚨MUST WATCH FOOTAGE🚨 

Abandoned Ukrainian soldier found by Russian forces tells his story. 

He was mobilized and forced to go to war. This is the state of the Ukrainian Army. They have run out of troops and are sacrificing civilians to the frontline.

THIS WAR MUST END NOW! https://t.co/gtpFcyVNAl",[],[],80023,psychological
2023-07-16T00:04:11.000Z,[],en,"I'm sorry for everything you’ve been through, Benjamin Mendy. 

You lost two years of your career, but that's the least of this whole situation… What about the psychological damage? Surely your life will never be the same. The culture of destroying reputations has made yet… https://t.co/8ZtWeZ4C10",[],[],260015,psychological
2023-07-16T13:12:09.000Z,[],en,"The IGAD and Jeddah processes must work together to facilitate the realisation of a permanent ceasefire in Sudan. They must also push for the free movement of humanitarian assistance, the protection of refugees and the reactivation of the Political Process.

Held a telephone call…",[],[],528,psychological
2023-07-15T03:53:54.000Z,[],en,"Glad to announce our first wave of Characters you can play as. We will be working on the other game functions.
Hope everyone is excited!

#PomuPaint #PetraGurin #PetraArt #Dropsights #SonnyBrisko #Briskart #NIJISANJI_EN #NijiRPG https://t.co/hct5hll58G","['PomuPaint', 'PetraGurin', 'PetraArt', 'Dropsights', 'SonnyBrisko', 'Briskart', 'NIJISANJI_EN', 'NijiRPG']",[],8809,mental
2023-07-16T06:29:41.000Z,[],en,"Dear God, today I pray for everyone reading this prayer note. I pray for good life and protection from You. 
Father I pray for the Hon. Moses Kuria, that You will give him a sense of respect for life and peace. May Your Holy Spirit guide his speech &amp; deeds. In Jesus Name, Amen.",[],[],165,mental
2023-07-15T06:03:15.000Z,[],en,Guys the last time he got an event 3* was July 2020 https://t.co/YXw30q1axA,[],[],102,mental
2023-07-14T23:41:23.000Z,[],en,The pandemic was a crazy time😂😂 https://t.co/QqzwIkBRDc,[],[],2462,mental
2023-07-15T23:54:58.000Z,[],en,"People in #KanataCarleton have felt underrepresented by previous Conservative MPPs, and now the PC candidate doesn’t feel our community is worth his time.

I'm a healthcare worker who cares about this community and understands the issues. Please vote for me on July 27! #ONpoli https://t.co/ZFtDJwmRtR","['KanataCarleton', 'ONpoli']",[],159,mental
2023-07-13T04:52:18.000Z,[],en,"Help, someone dropped their jungwon photocards down a crack, and they got long items from a worker to get it out😭😭 I low key think that the workers thought they dropped their credit card😂😭 https://t.co/XVO19LytJi",[],[],574,mental
2023-07-16T06:50:14.000Z,[],en,"How long until the full truth of Covid-19 and its dangers is finally acknowledged?

How much continual infection and mass illness must happen, before most people become alarmed?

How many corpses must pile up, before most people begin to suspect that something is seriously wrong?",[],[],233,mental
2023-06-19T15:00:02.000Z,[],en,"The only real-time generative AI app for video chatting, live streaming, and video creation.",[],[],762,mental
2023-07-14T15:48:04.000Z,[],he,🚨 Statement from NHS Workers Say NO! https://t.co/Rfsr8cP7AW,[],[],601,mental
2023-07-16T12:37:20.000Z,[],en,"Let the beauty of what you love be what you do.
~Rumi
#nature #outdoors #quote https://t.co/1MhvEeG9Cx","['nature', 'outdoors', 'quote']",[],213,mental
2023-07-07T20:09:23.000Z,[],en,"Looks like ex-RTE chief financial officer Breda O'Keeffe received a voluntary redundancy package worth ~€500k when she left in March 2020, but her role wasn't even redundant!
RTE unions are now asking questions.
#DripDrip https://t.co/2ZdzlDUqgm",['DripDrip'],[],625,mental
2023-07-15T23:49:07.000Z,[],en,"the next slide is titled: EXPLORING YOUR SEXUALITY: HEALTHY, BUT DOES IT HAVE TO BE WITH THE PRINCE OF ENGLAND? https://t.co/qYrnL4JTbT",[],[],4071,mental
2023-07-15T23:59:23.000Z,[],en,"🚨🗽🦠⚠️ NYC: yet again we are sleepwalking into a COVID surge. Positivity has suddenly skyrocketed and wastewater is quite high. We are not reporting the cases, but they’re out there. Please treat this as you did the original surge in March 2020 -likely the new Okinawa Variant. https://t.co/uaGKdroa18",[],[],576,mental
2023-07-16T09:55:47.000Z,[],en,Dua for Business Protection https://t.co/kYYXSc4jpK,[],[],92,mental
2023-07-15T17:44:43.000Z,[],en,"The very important visit, very important cooperation, very important joint protection of security. 🇺🇦🇰🇷

I am grateful to President of the Republic of Korea Yoon Suk Yeol @President_KR and First Lady Kim Keon Hee for negotiations, interaction, and joint work between Ukraine and… https://t.co/YhcDTQN11M",[],['윤석열 Yoon Suk Yeol'],10525,mental
2023-07-16T02:30:01.000Z,[],en,"India is the land of saints, and #हमारे_रक्षक_संत like Sant Shri Asharamji Bapu are the True Assets To Nation.

By giving the example of excellent Cow service, Bapuji presented the glory of cow to the society, awakened mass for cow service &amp; protection.
Neend Se Hume Jagane Wale https://t.co/S1wbAYr9Ka",['हमारे_रक्षक_संत'],[],654,mental
2023-07-15T17:30:00.000Z,[],en,"@RT_com's account has been withheld in Portugal, Finland, Sweden, Ireland, Slovenia, Czech Republic, Poland, Slovakia, Hungary, Italy, Malta, Germany, Greece, Romania, Netherlands, Bulgaria, Austria, Luxembourg, Latvia, United Kingdom, Denmark, Lithuania, Croatia, Estonia, Cyprus, France, Spain, Belgium in response to a legal demand. Learn more.",[],[],367,mental
2023-07-15T10:31:37.000Z,[],en,"It’s clear to me that many (including many HCPs) just don’t understand the role and responsibilities of a doctor. 

It should be mandatory for every healthcare worker to shadow an FY1 on a weekend ward cover/night shift.

I think they might sing a different tune afterwards",[],[],901,mental
2023-07-10T11:12:54.000Z,[],en,"My Summer Maths Adventure for ages 4-11.  Free to all children with love from us ❤️❤️ Open from today

Proud that in the first lockdown when schools closed, we went free to 500,000 children who registered, to help them through that awful time 
❤️❤️
https://t.co/gk8qhswtCU",[],[],2727,mental
2023-07-13T13:11:47.000Z,[],en,Hi! There’s no such thing as crossing a picket line when it comes to healthcare worker strikes! Strike nurses are the only reason we nurses can strike without patient harm and the point is that hospitals have to pay for strike nurses and strike nurses cost them a lot more money,[],[],39,mental
2023-07-16T09:56:03.000Z,[],en,"“THE MIRACLE OF A BROTHER’S SONG”

Karen, mother to 3yr old son, Micheal found out she was heavy with a baby girl.

Micheal began singing to his little sister still in his mummy's ""tummy"" every day, it became a ritual he never missed.

He built a bond of love with his sister… https://t.co/QQg2JA6sG0",[],[],2173,mental
2023-07-10T15:22:35.000Z,[],en,"9 Psychological behaviors you must understand:

1. https://t.co/ZJLML6RclW",[],[],10916,mental
2023-07-05T17:49:23.000Z,[],en,"📊 Discover a new way to experience #Wimbledon this year with IBM Match Insights!

🎾 AI unlocks unprecedented insights into player form, match outcomes, and more.

🏆 Game, set, match to innovation!

Check  https://t.co/0scey8MICn

#ArtificialIntelligence
#IBMPartner
#IBM https://t.co/RWTwf8PBsp","['Wimbledon', 'ArtificialIntelligence', 'IBMPartner', 'IBM']",[],239,mental
2023-07-14T08:51:04.000Z,[],en,"Starmer out flanked by Sunak on public sector pay rises. Sunak able to offer an austerity pay rise because there was zero pushback from opposition party, who put pandering to right wing MSM before our key workers. Shameful. #EstablishmentStooges https://t.co/835rtLM4zY",['EstablishmentStooges'],[],71,mental
2023-07-16T09:45:52.000Z,[],en,"Why hasn’t anyone been arrested over this?

Mysterious pile of ‘dumped’ PPE angers people in New Forest https://t.co/nMNTnPBJEt",[],[],1633,mental
2023-07-16T09:21:30.000Z,[],en,"Wait is over The 7th &amp; Grand Wave is here🔥🔥

Specialy limited for First 5000 &amp; 2000 random users...

Along with Token First 5000 will get surprise to their submited wallet 👀

Fill Form : https://t.co/nes1y71hld

Cheated entry will ban from all airdrop waves 👋 

#Floki2",['Floki2'],[],3698,mental
2023-07-16T14:00:02.000Z,[],en,"One year ago, we launched 988 — a national network of crisis centers to answer calls and texts from folks who need rapid mental health care.
 
Mental health affects all of us. And I remain committed to ensuring that every American has access to support when they need it. https://t.co/Zb6wvzwGB0",[],[],2846,mental
2023-07-16T09:31:13.000Z,[],en,"Bill Gates:-

“The next pandemic will get attention this time”

Look at the knowing wry smug smile he casts after saying it.

Unfortunately Bill Gates isn’t wrong.

He objectively knows this because he’s the one in part funding &amp; instigating it.  

How you ask?  Well here’s some… https://t.co/cyzaZ5jB24",[],[],3621,mental
2023-07-16T05:38:15.000Z,[],th,"160723 - 
nameiskoikoi IGS 🙏🏻 

The way Perth feeding Chimon as he still got his make up 😄 
Cutie 🤭😍 
#หัวใจในสายลมQ19

#PerthTanapon #KDPPE 
#ChimonWachirawit
#เพิร์ธชิม่อน #PerthChimon 
#DangerousRomance https://t.co/RzeaeAdgjP","['หัวใจในสายลมQ19', 'PerthTanapon', 'KDPPE', 'ChimonWachirawit', 'เพิร์ธชิม่อน', 'PerthChimon', 'DangerousRomance']",[],156,mental
2023-07-08T14:13:11.000Z,[],en,The EU Ambassador raises pertinent points about the GSP Plus program with Pakistan. The key take away is that the EU Parliament along with NGOs world wide are closely monitoring the Human Rights abuse happening to PTI workers and leaders. This crackdown on PTI is not only illegal… https://t.co/GsTHqBCCaK,[],[],10649,mental
2023-07-15T20:26:13.000Z,[],en,"Having an operation is stressful, but a fully qualified doctor specialising in Anaesthesia has thousands of hours of training to keep you safe throughout the procedure. The government may want to take risks with your life by introducing AAs, but you shouldn't. #AskForADoctor. https://t.co/cN0nofMVKl",['AskForADoctor'],[],518,mental
2023-07-16T09:33:59.000Z,[],en,"Maths❤️
I've a FREE Summer Maths Adventure for age 4-11 to join NOW ❤️
Learn with ""Aunty Carol"" to love numbers...happy &amp; fun❤️
500,000 children with us during first lockdown. We went free for months to help children taught at home.
Proud that we did ❤️

https://t.co/gk8qhswtCU",[],[],415,mental
2023-07-14T14:52:06.000Z,[],cs,SO THIS IS LOVE?????? 😭😭 #JonaxxGYWFieryFinale https://t.co/YRBwqdt3Wq,['JonaxxGYWFieryFinale'],[],456,mental
2023-07-14T12:43:33.000Z,[],en,chainsaw frontline pt 2 https://t.co/KfJlmhKrF7,[],[],696,mental
2023-07-12T01:22:14.000Z,[],en,"Dr. Ben Mauck was not just a “healthcare worker.” He was my friend, one of the most skilled hand surgeons we had here in #Memphis. #EndGunViolence #orthopedics https://t.co/hguQX4vLAH","['Memphis', 'EndGunViolence', 'orthopedics']",[],9158,mental
2023-07-16T12:46:34.000Z,[],en,"🚨🇺🇸 Florida declare mRNA Covid shots a ‘Bio-Weapon’

Legislation looking to be passed to make it ILLEGAL to administer any mRNA Covid-19 Vaccine to anybody in the state. 

Bravo Florida 👏👏👏 https://t.co/1Pmp6a12vN",[],[],936,mental
2023-07-16T09:31:23.000Z,[],en,"Ludicrous £12 trn CTTP number given by Tories
FACTS 
From gov report 2021
""could lead to a £1.8 billion increase in GDP by 2030"" ie 0.08%
UK regions eg West Midlands could be up £177million
WOW almost as much as Michelle Mone got from PPE contracts!!
https://t.co/POCPjFbp8Y https://t.co/KAShJDlt2U",[],[],4163,mental
2023-07-16T13:34:25.000Z,[],en,"“This whole pandemic, and the takeover of the world by ‘elites, (global cabal)’ has been orchestrated primarily through fear, and one thing that's necessary is to make doctors cooperate. To do that, the best way is to scare them, and the best way to scare them is to threaten…",[],[],6589,mental
2023-07-16T13:58:54.000Z,[],en,"Denis Zakaria on Hakim Ziyech: ‘I never saw a left foot like his. ‘Oof, it’s crazy!"" 

Reece James: ""His left foot is unbelievably good."" 

Ashley Cole: 'I would love to play with someone with that quality as Ziyech.  I had the pleasure to play with Lampard who used to find me in… https://t.co/zT9kkFUcEz",[],[],1823,mental
2023-07-11T09:44:19.000Z,[],en,"Nicole Thea died in July 2020 of an underlying heart condition when she was eight months pregnant.

According to the most recent data, Black and ethnic minority women can be around five to six times more likely to die in childbirth. 

Read more here 👉 https://t.co/AlY9W4AAlu https://t.co/eLl3aobwF7",[],[],1186,mental
2023-07-16T10:02:31.000Z,[],en,"NEW ARTICLE: Dying of influenza - ""2023 will be deadliest flu season""

why COVID-19 vaccinated young Australians are dying of the flu (including two girls ages 11 and 15)

and how their deaths will be used to push new mRNA Influenza vaccines onto a market that doesn't want them.… https://t.co/FgRKs7fKPx",[],[],1378,mental
2023-07-15T16:33:43.000Z,[],en,"In July 2020, what happened that day? Can my dear Haruma  escape that disaster? I still can’t believe it. Liar! Miss you ~ dear Haruma ~ I want to see your happy surfing smile again........
Tears never stopped from that moment......#三浦春馬 https://t.co/tPiyHbgyJY",['三浦春馬'],[],114,mental
2023-07-08T19:34:16.000Z,[],en,"Another healthcare worker dead in their sleep from cardiac arrest.

Stephanie was a nurse in Victoria, BC. Thankfully she was required to be vaccinated.

I don’t have an exact count, but I’ve posted hundreds of Healthcare workers dead in the exact same manner. Where’s the media?! https://t.co/etfe4axpjp",[],[],613,mental
2023-07-15T21:49:45.000Z,[],en,"(WAVE 4 Follow Rt &amp; Drop ETH address)

First 1000...

Same Wallets will disqualify...

Better to drop different addreses to #Floki2 airdrop waves 🔥🔥🔥

Remember 20% tokens reserved for twitter airdrop waves 👀",['Floki2'],[],1118,mental
2023-07-15T19:12:55.000Z,[],en,take me back to march 2020. 😩💘 https://t.co/TtP97fDWyD,[],[],182,mental
2023-07-16T07:54:53.000Z,[],en,"Nicaraguan taxi driver complains the Nicaraguan Govt are importing foreign workers - skilled and unskilled - to work on a key infrastructure project. 
Natives won't be able to compete.
BBC reporter nods sympathetically.

When a London or Dublin taxi driver says this, it's racist. https://t.co/XwleCkss2p",[],[],41,mental
2023-07-14T11:01:03.000Z,[],en,"Hata mwezi iwe kwa kona usi-worry! Get EXTRA data with UnlimiNET 1,000! Enjoy Dabo Data Offer 10GB + 10GB EXTRA data and 400Mins to ALL NETWORKS. Offer valid from 14th July to 16th July 2023. Dial *544# OR use My Airtel App https://t.co/i2AH1iWbFk #MakeChaguoSmartaNaAirtel https://t.co/COjx8DaUbk",['MakeChaguoSmartaNaAirtel'],[],217,mental
2023-07-12T15:15:54.000Z,[],en,"#StebNi after YEARS!!!!! Last was first Lockdown live where he credited her for being there whenever he needed her 💟

Hopefully this would be a good collab ✨

#NitiTaylor  #NitiTaylor𓃵  #stebinben https://t.co/DWXQ5NCr57","['StebNi', 'NitiTaylor', 'NitiTaylor𓃵', 'stebinben']",[],62,mental
2023-07-16T13:52:22.000Z,[],en,"Tornado Warning including Raymond NH, Barrington NH and  Lee NH until 10:15 AM EDT https://t.co/nWNrKIyQ6u",[],[],39,mental
2023-07-14T08:00:23.000Z,[],en,"Sweden seems lovely this time of year!
The ‘new Swedes’ that have been imported seem  very friendly…
I’m sure the ‘diverse’ food is totally worth importing Islamic blasphemy laws and becoming an ethnic minority in your own homeland, right? https://t.co/HTQRj7KTlE",[],[],1075,mental
2023-07-16T14:03:57.000Z,[],zh,"😒😒court physical above 
  #开云体育 #乐鱼体育 #百家乐 #ag真人 #亚博体育 #火狐体育 #江南体育 #DG视讯 #德州扑克 #PP电子 #赌球 #排列5 #网球 #AG #BG真人  https://t.co/4TxyqwB88F","['开云体育', '乐鱼体育', '百家乐', 'ag真人', '亚博体育', '火狐体育', '江南体育', 'DG视讯', '德州扑克', 'PP电子', '赌球', '排列5', '网球', 'AG', 'BG真人']",[],18,mental
2023-07-16T12:28:33.000Z,[],en,"Here we have Charlie Chester CNN Technical Director, admitting that they are going to exaggerate the fake climate agenda the same way they lied to billions of people about the fake pandemic!

I hope all who see this realise what the media have done and are continuing to do!!! https://t.co/352BpVnr87",[],[],309,mental
2023-07-14T11:04:55.000Z,[],en,"We're G4S, and we're seeking people who can support Cheltenham's largest employer in various technical capacities. Join us at our recruitment open day.",[],[],606,mental
2023-07-12T19:01:38.000Z,[],en,"As I have said before, what happened to me must never happen to anyone ever again.

The criminalisation of ethnic minority and migrant women survivors of domestic abuse must end. https://t.co/cxuOqbAonZ",[],[],982,mental
2023-07-09T21:02:00.000Z,[],en,"Excess Deaths -  Where are all the bodies from BEFORE the first lockdown?

COVID-19 is highly suspected to have been contracted by many of the athletes at the World Games in Wuhan China from October 17-28th, 2019. This would put the initial worldwide spread of COVID-19 as early… https://t.co/HSQaRdnLgm",[],[],1131,mental
2023-07-16T14:06:06.000Z,[],th,"160723 - 
p_pearawat IGS 🙏🏻 

Perth Chimon 
Behind the scene take over 😂😍  
🎬🎥 
#หัวใจในสายลมQ19

#PerthTanapon #KDPPE 
#ChimonWachirawit
#เพิร์ธชิม่อน #PerthChimon 
#DangerousRomance https://t.co/zFdApgoJgY","['หัวใจในสายลมQ19', 'PerthTanapon', 'KDPPE', 'ChimonWachirawit', 'เพิร์ธชิม่อน', 'PerthChimon', 'DangerousRomance']",[],35,mental
2023-07-16T09:00:00.000Z,[],en,Ian Wright did everything he could to get Declan Rice to join Arsenal 😅 https://t.co/nVOa3ZJP3T,[],[],12205,mental
2023-07-08T06:09:41.000Z,[],en,Unbelievably proud teacher moment!!! During the first lockdown I taught gardening to the 12 year old kids in my tutor group at school… remotely- for well-being. A large majority had never grown their own before- neither had their families… I’ve just been sent these photos by… https://t.co/MuLcm9rSkD,[],[],12271,mental
2023-07-12T13:41:27.000Z,[],en,"Wednesday thoughts for you MAGA nuts as your family members died from covid as mine did.

Was watching Ari Melber’s interview with Bob Woodward last night regarding the Trump tapes on Covid. He truly didn’t care about the effects of this worldwide pandemic. He was only 1/3 https://t.co/Am40WcPHMz",[],[],4743,mental
2023-07-16T04:00:01.000Z,[],en,".@TomFitton: This FBI document shows they had key details on Biden corruption since July 2020!
READ: https://t.co/XwzadrhZck https://t.co/jgCg8qjDWF",[],['Tom Fitton'],453,mental
2023-07-09T12:59:38.000Z,[],en,Don’t forget the weather in the first Lockdown! This is the Climate Change scam! downpour of hail..all man made with Stratospheric aerosol injection. Our summer is up above there #StratosphericAerosolInjection #SAI #GeoEngineering #SRM https://t.co/WayG5uMiMZ,"['StratosphericAerosolInjection', 'SAI', 'GeoEngineering', 'SRM']",[],190,mental
2023-07-07T12:46:48.000Z,[],en,On the repeated and passionate appeals of imran khan the masses finally stormed the streets to break the fear of slavery and bring revolution !!! https://t.co/wyS6U60nN4,[],[],3483,mental
2023-06-12T13:23:36.000Z,[],en,"Transform your writing everywhere with QuillBot for Chrome! With QuillBot for Chrome, you can write more confidently, efficiently, and flawlessly than ever before. And the best part? It works wherever you do. Get ready to revolutionize your writing. Try QuillBot for Chrome today!",[],[],175,mental
2023-07-15T18:32:30.000Z,[],en,On the outside I might look calm but deep inside I’m just waiting for India to defeat England in World Cup and BCCI to respond to this post. https://t.co/FIkljcGlH4,[],[],7571,mental
2023-07-16T09:47:40.000Z,[],en,"Did I hallucinate the pandemic?

Less than three years ago, we applauded key workers for putting themselves at risk. 

We are now calling those same doctors, nurses and teachers greedy for wanting their pay to keep pace with inflation. 

We live in deeply unserious times.",[],[],208,mental
2023-07-16T09:15:35.000Z,[],en,Best team in England? https://t.co/zHvgD21sv7,[],[],1477,mental
2023-07-16T05:38:11.000Z,[],de,"DAYBREAK FRONTLINE / Orangestar
https://t.co/zw66Y50LvS",[],[],592,mental
2023-07-16T14:06:02.000Z,[],zh,"when the psychological second ticks out. But he never had expected   cs
 #开云体育 #乐鱼体育 #亚博体育 #江南体育 #百家乐 #ag真人 #棋牌 #六合彩 #MG真人 #幸运5 #太阳城娱乐 #kg彩票 #乐动体育 #美国赌场 #皇冠体育 https://t.co/F0SBzu6R7w","['开云体育', '乐鱼体育', '亚博体育', '江南体育', '百家乐', 'ag真人', '棋牌', '六合彩', 'MG真人', '幸运5', '太阳城娱乐', 'kg彩票', '乐动体育', '美国赌场', '皇冠体育']",[],19,mental
2023-07-16T09:25:05.000Z,[],en,"""There’s no way by any stretch of the imagination that this child could be mine!"", Joseph is terribly disappointed. He had all the confidence in the world that he had bagged 100% rights to bringing Mary’s virginity story to a climactic conclusion. Suddenly, all that is no more!",[],[],126,mental
2023-07-10T14:10:16.000Z,[],en,"Dear @UnderSecStateJ, in Manipur, ethnic minority groups of the Zomi-Kuki tribes have been under attack by state sponsored ethnic cleansing drive of state govt since 3rd May. Over 150 dead, 50k displaced and over 4000 houses burnt. We pray for your intervention in restoring… https://t.co/eb3eSVDwTF",[],['Under Secretary Uzra Zeya'],315,mental
2023-07-16T08:49:49.000Z,[],en,"COVID-19 and the Vaccines are Products of Corporate and Institutional Fraud.

There is a huge, well-connected, extremely wealthy, and powerful criminal network responsible for all of this. Most people still don't realize what is going on. There wasn't any natural zoonosis. There… https://t.co/UYP4eWbNZk",[],[],777,mental
2023-07-15T16:01:01.000Z,[],en,"FDA quietly confirms the existence of Graphene Oxide in the Covid-19 shots.

Some people injected this 5 times….. https://t.co/V9fUrXLG1V",[],[],21451,mental
2023-07-14T03:17:03.000Z,[],en,"We are Tibetans not some ethnic minority in China. But yes, we have become a minority in our own country after Chinese flooded our country. https://t.co/pPDNGJwJcw",[],[],22,mental
2023-07-16T14:03:30.000Z,[],zh,"physical onto former modern 2581737😑😳
    #萝莉  #人兽  #幼女  #乱伦  #裸聊  #母狗  #反差  #偷拍  #媚黑  #顶臀  #n号房  #母子  #破处  #人妻  #迷奸 https://t.co/sLgcct3jro","['萝莉', '人兽', '幼女', '乱伦', '裸聊', '母狗', '反差', '偷拍', '媚黑', '顶臀', 'n号房', '母子', '破处', '人妻', '迷奸']",[],47,mental
2023-07-16T14:00:38.000Z,[],en,"This TARDIS runs on pure Kenergy! 💖💖

Did you see the pink TARDIS materialise in London this week? 👀 #DoctorWho https://t.co/4S0gG9RmIl",['DoctorWho'],[],2304,mental
2023-07-16T14:07:00.000Z,[],zh,"activity physical camera 
#区块链 #项目 #网赚 #偏门 #灰产 #副业 #赚钱 #跑分 https://t.co/hr81r9bFw4","['区块链', '项目', '网赚', '偏门', '灰产', '副业', '赚钱', '跑分']",[],17,mental
2023-07-15T12:04:25.000Z,[],fr,England’s most expensive footballers ever 💰 https://t.co/0ubIUEa94y,[],[],29197,mental
2023-07-04T09:00:03.000Z,[],en,"Are you in the healthcare, law, finance, marketing, manufacturing, or engineering industry? Data Scientists are in high demand in your field. Upskill with our Full-time Data Science course. Gain skills in data analysis, modeling &amp; visualization. Apply now.",[],[],1167,mental
2023-07-16T12:48:15.000Z,[],en,"""Did you say every unmasked healthcare worker here is negligent and pathetic?""

Me: https://t.co/UYBli1EKzt",[],[],13,mental
2023-07-16T13:27:37.000Z,[],en,Commander is an outlet for self expression and creativity. https://t.co/nwM5zy2lxX,[],[],189,mental
2023-07-16T07:40:14.000Z,[],en,"Those hoping to rejoin the EU, will be devastated today as the United Kingdom joins CPTPP. 

Worth 12 trillion to our economy, 100's of millions of customers

Think EU... but without the Laws and Superstate, without an Army, without Taxes, Without Courts. 

It's all about trade. https://t.co/ixqvlUyWZ4",[],[],1073,mental
2023-07-16T14:04:20.000Z,[],zh,"search for my nurse, Anastasia; the woman who had take   vb
 #开云体育 #乐鱼体育 #亚博体育 #江南体育 #百家乐 #ag真人 #棋牌 #九游会 #皇马 #PP电子 #尊龙娱乐 #VR彩票 #雷竞技 #BG电子 #王者荣耀 https://t.co/E5DnqayqSy","['开云体育', '乐鱼体育', '亚博体育', '江南体育', '百家乐', 'ag真人', '棋牌', '九游会', '皇马', 'PP电子', '尊龙娱乐', 'VR彩票', '雷竞技', 'BG电子', '王者荣耀']",[],20,mental
2023-06-30T07:00:10.000Z,[],en,"Your little ones deserve a fun mid-term break. Sign them up for the #GoodBreakfastChallenge on https://t.co/cQUXnu40kt for exciting games. 

#BlueBand https://t.co/D1cBG79FRu","['GoodBreakfastChallenge', 'BlueBand']",[],647,mental
2023-07-15T09:59:10.000Z,[],en,"Just Stop Oil spokesman, Jane Touil, on TalkRadio, 
says people who use use oil products are guilty of genocide.

Note, her microfleece, glasses, and jacket zips are made from petroleum. https://t.co/lPIoG25XtG",[],[],7764,mental
2023-07-16T05:45:57.000Z,[],en,Looks like we are just going to have Armando Broja &amp; Nicolas Jackson as our strikers when the season starts. Both great strikers with great potential. Are you happy with this? https://t.co/1UzYgITz0q,[],[],4688,mental
2023-07-15T19:35:43.000Z,[],en,"When you look at the chain of funding of lobbyists, think tanks and the smear campaigns that were waged on Jeremy Corbyn... you realise clearly that they knew he’d end profiteering and the gravy train

We’re talking £10s Billions he’d have saved the NHS

 https://t.co/SptcL56GlQ",[],[],1114,mental
2023-07-11T17:36:32.000Z,[],en,"Okay, so I was 19 when the pandemic started. I caught covid in March 2020, before lockdown, and never recovered. Now I can't work, can't leave the house, and I've had no friends for 3 years.

So which is worse? A few months of lockdown or a lifetime of isolation?",[],[],10839,mental
2023-07-14T19:08:07.000Z,[],en,We can tell you if you’re Gen-z or millennial with this TV show quiz. I got Gen-Z🙄,[],[],10,mental
2023-07-09T09:23:34.000Z,[],en,Understand the agenda of psychological warfare through entertainment. https://t.co/kTUKBudNXH,[],[],5241,mental
2023-07-16T07:59:52.000Z,[],en,"Sunday morning gold

#Ridge just stumped Kemi Badenoch 🔥

‘The deals worth £1.8bn after 10 years, The Man City bench is worth £5bn when you put it in context, is it gonna make that much difference?’

Kemi stumbles hard 🤣

#Ridge #BBCLauraK #BrexitBrokeBritain https://t.co/cLd1Tk24lu","['Ridge', 'Ridge', 'BBCLauraK', 'BrexitBrokeBritain']",[],3784,mental
2023-07-16T07:21:18.000Z,[],en,"(WAVE 6 Follow RT &amp; Drop ETH address)

First 3000...

Important important important  !!! Same Wallets will disqualify...

Better to drop different addreses to #Floki2 airdrop waves 🔥🔥🔥

Remember 20% tokens reserved for twitter airdrop waves 👀

#Floki2","['Floki2', 'Floki2']",[],2555,mental
2023-07-10T05:28:14.000Z,[],en,"He came all the way from #Nepal
Defended us in Jammu Kashmir
fighting against Pakis
Immortalized in #India
#LestWeForgetIndia a Brave #Gurkha

HAVILDAR SAMBUR GURUNG
5/8 #GORKHARIFLES
33 #RASHTRIYARIFLES

on his Balidan Diwas.
He attained Veergati on 10 July,2020
#KnowYourHeroes https://t.co/skp8okLuN6","['Nepal', 'India', 'LestWeForgetIndia', 'Gurkha', 'GORKHARIFLES', 'RASHTRIYARIFLES', 'KnowYourHeroes']",[],289,mental
2023-07-16T08:18:12.000Z,[],id,"Barusan baca ini dan keliatannya benar: 
""Some goodbyes are really good for your mental health. Appreciate it.""",[],[],3948,mental
2023-07-16T09:36:10.000Z,[],en,"“Remain with your classmates because in the next Nigeria, you will not be a leader unless you attended a school, people know your classmates and you have a certificate.”

Omoh Peter Obi na trouble maker 🤣🤣🤣🤣🤣🤣🤣 https://t.co/rrEKXmbxRb",[],[],2404,mental
2023-07-16T04:53:54.000Z,[],en,"Odumodu: I turned down the offer to perform at Tinubu’s inauguration.

BATist: Who the hell is Odumodu?

Few months later, Odumodu is the first African Artist to have his song used by an English Premier League club to unveil their RECORD signing.

Now you know him!!!
God lifts… https://t.co/lbkU62POaT",[],[],14255,mental
2023-07-16T06:06:02.000Z,[],en,"50 ways to start a conversation with anyone:

- Thread - https://t.co/TYUvaUcKVR",[],[],2082,mental
2023-07-13T18:47:57.000Z,[],en,"🚨MUST WATCH FOOTAGE🚨 

Abandoned Ukrainian soldier found by Russian forces tells his story. 

He was mobilized and forced to go to war. This is the state of the Ukrainian Army. They have run out of troops and are sacrificing civilians to the frontline.

THIS WAR MUST END NOW! https://t.co/gtpFcyVNAl",[],[],80025,mental
2023-07-16T00:04:11.000Z,[],en,"I'm sorry for everything you’ve been through, Benjamin Mendy. 

You lost two years of your career, but that's the least of this whole situation… What about the psychological damage? Surely your life will never be the same. The culture of destroying reputations has made yet… https://t.co/8ZtWeZ4C10",[],[],260422,mental
